"Hashtags","Posts","Search Volume (Average)","Search Volume (Jun 2022)","Search Volume (Jul 2022)","Search Volume (Aug 2022)","Search Volume (Sep 2022)","Search Volume (Oct 2022)","Search Volume (Nov 2022)","Search Volume (Dec 2022)","Search Volume (Jan 2023)","Search Volume (Feb 2023)","Search Volume (Mar 2023)","Search Volume (Apr 2023)","Search Volume (May 2023)","Trend","Average CPC (USD)","Competition"
"#languageexchangenyc","186","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagevibes","186","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagecreationsociety","185","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagegifts","185","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagenut","183","5600","6900","330","330","8500","10400","8500","1700","10400","8500","6900","5600","8500","23","0","0"
"#languagegallery","181","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageforfun","181","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#slanguagearts","181","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagerota","181","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#9languages","181","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagejunkie","178","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebasedart","178","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebias","178","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagerightsarehumanrights","178","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagewalkingtours","178","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekrg","177","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagemovement1952","176","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagereactor","176","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagegarage","175","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebenefits","175","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageisagift","175","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageunites","175","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageup","175","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageball","174","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagenrichment","174","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagedevelopmentinchildren","173","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#1language","172","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","2"
"#languageprogramming","171","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageofhealing","169","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagedevelopmentforteachers","169","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagehasnobarriers","169","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagegenderandculture","168","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagedelumière","168","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagehaspower","168","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagerequirements","166","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexpress","165","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languageexchangedublin","164","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageintotnes","163","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageexchangetokyo","163","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageofaroma","162","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languaged","161","15500","19000","15500","12700","12700","12700","19000","12700","15500","12700","12700","12700","15500","-18","0.48","3"
"#clanguagequestion","161","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagefriendlyschool","161","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagewireteam","161","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagemarketing","160","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequirks","160","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelunedi","159","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagedevelopmenttoddler","158","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagehousegranada","158","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageuser","158","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagequalitypuebla","157","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagerevitilization","156","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#clanguageforbeginners","155","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageuniversel","155","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebarrierstruggles","154","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagefranchise","154","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageunit","154","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#clanguageproblems","153","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageheritage","152","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageupgrade","152","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagevideos","152","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languagechallenge","152","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageeveryonespeaks","151","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#clanguagetest","151","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagereel","151","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageretreats","149","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#dlanguages","148","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagefarmireland","148","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageofgrief","148","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language16anos","148","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#alanguageolderthanwords","147","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageflowers","147","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagegenius","145","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagefunctions","145","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageoflegends","145","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebusinesses","144","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#wlanguagesacademy","144","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagewithsofia","144","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#language4water","144","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagebuildingactivities","143","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagemethod","141","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagerecognition","141","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagewhalefi","141","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageworks","140","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languageimmersionprivatepreschool","139","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagehabits","139","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageroutine","139","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagevision","139","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagewednesday","139","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagepaper2","138","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageupdate","138","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageatthespeedofsight","136","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageventure","136","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagexplorers","136","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageinlifebrasilia","135","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#slanguages","135","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagexchangeireland","135","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagewithjoy","134","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebeton","133","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageacademygurdaspur","133","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#clanguageinterviewquestions","133","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageneeds","133","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagehacker","133","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagepiercing","133","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageuptorrelodones","133","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagetransfer","133","140","140","140","180","140","120","180","140","180","140","140","180","140","0","0.43","8"
"#languagepsychology","132","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagewithlori","132","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagefestival2018","131","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagepacifica","131","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebasket","130","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagevolunteers","129","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#4languagesofmoney","129","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagency","127","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebuilders","126","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagenthusiast","126","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagefilm","126","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageyoutuber","126","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagewarning⚠️","126","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagewithg","126","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagegirl","125","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagemindset","125","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageteachingmaterials","125","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
